time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2007-07-12 01:00:00+00:00,10.73,89.43,0.0,0.0,0.0,282.65,1.81,301.0,96766.0
2007-07-12 02:00:00+00:00,10.62,91.67,0.0,0.0,0.0,285.75,1.53,301.0,96794.0
2007-07-12 03:00:00+00:00,11.68,90.34,0.0,0.0,0.0,286.05,1.79,301.0,96801.0
2007-07-12 04:00:00+00:00,12.74,89.01,6.0,0.0,6.0,286.35,2.05,300.0,96807.0
2007-07-12 05:00:00+00:00,13.8,87.68,19.0,0.0,19.0,286.65,2.3,300.0,96813.0
2007-07-12 06:00:00+00:00,14.67,84.72,41.0,0.0,41.0,292.93,2.47,300.0,96813.0
2007-07-12 07:00:00+00:00,15.53,81.75,65.0,0.0,65.0,299.22,2.64,300.0,96813.0
2007-07-12 08:00:00+00:00,16.4,78.79,84.0,0.0,84.0,305.5,2.81,300.0,96813.0
2007-07-12 09:00:00+00:00,16.73,78.27,151.0,0.0,151.0,309.62,3.03,301.0,96804.0
2007-07-12 10:00:00+00:00,17.05,77.74,199.0,0.0,199.0,313.73,3.24,301.0,96794.0
2007-07-12 11:00:00+00:00,17.38,77.22,372.0,12.22,361.0,317.85,3.45,302.0,96785.0
2007-07-12 12:00:00+00:00,17.4,72.45,733.0,411.06,371.0,317.9,3.41,305.0,96804.0
2007-07-12 13:00:00+00:00,17.41,67.69,114.0,0.0,114.0,317.95,3.37,308.0,96823.0
2007-07-12 14:00:00+00:00,17.43,62.92,600.0,430.56,289.0,318.0,3.34,310.0,96842.0
2007-07-12 15:00:00+00:00,17.05,63.65,373.0,153.11,282.0,319.88,2.84,314.0,96864.0
2007-07-12 16:00:00+00:00,16.68,64.37,189.0,26.98,177.0,321.77,2.34,318.0,96886.0
2007-07-12 17:00:00+00:00,16.3,65.1,206.0,355.93,105.0,323.65,1.83,322.0,96908.0
2007-07-12 18:00:00+00:00,15.86,67.74,36.0,0.0,36.0,319.17,1.81,323.0,96949.0
2007-07-12 19:00:00+00:00,15.42,70.39,0.0,0.0,0.0,314.68,1.79,323.0,96991.0
2007-07-12 20:00:00+00:00,14.98,73.03,0.0,0.0,0.0,310.2,1.77,324.0,97032.0
2007-07-12 21:00:00+00:00,14.55,75.04,0.0,0.0,0.0,311.15,1.68,306.0,97032.0
2007-07-12 22:00:00+00:00,14.13,77.04,0.0,0.0,0.0,312.1,1.59,289.0,97032.0
2007-07-12 23:00:00+00:00,13.7,79.05,0.0,0.0,0.0,313.05,1.5,271.0,97032.0
2007-07-13 00:00:00+00:00,12.67,82.15,0.0,0.0,0.0,313.9,1.38,255.0,97022.0
2007-07-13 01:00:00+00:00,11.63,85.24,0.0,0.0,0.0,314.75,1.26,239.0,97013.0
2007-07-13 02:00:00+00:00,10.59,88.34,0.0,0.0,0.0,315.6,1.13,224.0,97003.0
2007-07-13 03:00:00+00:00,12.42,85.0,0.0,0.0,0.0,311.9,1.11,221.0,97006.0
2007-07-13 04:00:00+00:00,14.25,81.66,8.0,0.0,8.0,308.2,1.09,219.0,97010.0
2007-07-13 05:00:00+00:00,16.08,78.32,68.0,0.0,68.0,304.5,1.08,217.0,97013.0
2007-07-13 06:00:00+00:00,17.9,71.03,115.0,0.0,115.0,311.02,1.36,241.0,97010.0
2007-07-13 07:00:00+00:00,19.73,63.73,340.0,113.49,274.0,317.53,1.64,264.0,97006.0
2007-07-13 08:00:00+00:00,21.55,56.44,578.0,399.02,294.0,324.05,1.92,288.0,97003.0
2007-07-13 09:00:00+00:00,22.11,54.94,624.0,311.49,371.0,331.95,2.11,291.0,96978.0
2007-07-13 10:00:00+00:00,22.68,53.44,894.0,851.47,148.0,339.85,2.31,294.0,96953.0
2007-07-13 11:00:00+00:00,23.24,51.94,903.0,800.78,183.0,347.75,2.51,297.0,96927.0
2007-07-13 12:00:00+00:00,23.74,50.33,889.0,823.07,165.0,345.08,2.44,299.0,96883.0
2007-07-13 13:00:00+00:00,24.23,48.72,818.0,803.44,160.0,342.42,2.37,300.0,96839.0
2007-07-13 14:00:00+00:00,24.73,47.11,716.0,808.26,133.0,339.75,2.3,302.0,96794.0
2007-07-13 15:00:00+00:00,23.94,53.06,565.0,736.62,128.0,336.17,1.94,330.0,96797.0
2007-07-13 16:00:00+00:00,23.15,59.0,401.0,660.57,108.0,332.58,1.59,358.0,96801.0
2007-07-13 17:00:00+00:00,22.36,64.95,231.0,534.66,80.0,329.0,1.23,26.0,96804.0
2007-07-13 18:00:00+00:00,21.36,69.95,41.0,0.0,41.0,322.22,1.25,72.0,96842.0
2007-07-13 19:00:00+00:00,20.36,74.96,0.0,0.0,0.0,315.43,1.27,117.0,96880.0
2007-07-13 20:00:00+00:00,19.36,79.96,0.0,0.0,0.0,308.65,1.3,163.0,96918.0
2007-07-13 21:00:00+00:00,18.06,82.95,0.0,0.0,0.0,306.48,1.59,177.0,96905.0
2007-07-13 22:00:00+00:00,16.77,85.93,0.0,0.0,0.0,304.32,1.89,190.0,96892.0
2007-07-13 23:00:00+00:00,15.47,88.92,0.0,0.0,0.0,302.15,2.18,204.0,96880.0
2007-07-14 00:00:00+00:00,14.99,88.38,0.0,0.0,0.0,301.97,2.06,206.0,96870.0
2007-07-14 01:00:00+00:00,14.5,87.83,0.0,0.0,0.0,301.78,1.93,207.0,96861.0
2007-07-14 02:00:00+00:00,14.01,87.29,0.0,0.0,0.0,301.6,1.81,208.0,96851.0
2007-07-14 03:00:00+00:00,15.88,83.82,0.0,0.0,0.0,302.43,1.78,207.0,96848.0
2007-07-14 04:00:00+00:00,17.75,80.36,34.0,0.0,34.0,303.27,1.76,205.0,96845.0
2007-07-14 05:00:00+00:00,19.63,76.89,216.0,524.73,76.0,304.1,1.74,204.0,96842.0
2007-07-14 06:00:00+00:00,22.18,67.05,384.0,648.66,106.0,310.35,1.47,207.0,96845.0
2007-07-14 07:00:00+00:00,24.73,57.2,558.0,767.5,113.0,316.6,1.2,211.0,96848.0
2007-07-14 08:00:00+00:00,27.28,47.36,706.0,816.69,126.0,322.85,0.94,214.0,96851.0
2007-07-14 09:00:00+00:00,28.09,42.57,821.0,843.57,137.0,327.2,0.95,237.0,96835.0
2007-07-14 10:00:00+00:00,28.91,37.77,897.0,866.39,139.0,331.55,0.97,261.0,96820.0
2007-07-14 11:00:00+00:00,29.72,32.98,925.0,874.17,140.0,335.9,0.98,284.0,96804.0
2007-07-14 12:00:00+00:00,29.84,33.08,902.0,867.32,140.0,337.08,0.92,296.0,96778.0
2007-07-14 13:00:00+00:00,29.97,33.18,829.0,846.04,137.0,338.27,0.87,308.0,96753.0
2007-07-14 14:00:00+00:00,30.09,33.28,715.0,808.09,133.0,339.45,0.81,320.0,96728.0
2007-07-14 15:00:00+00:00,29.18,39.46,570.0,761.72,119.0,339.85,0.94,353.0,96756.0
2007-07-14 16:00:00+00:00,28.27,45.64,399.0,660.23,107.0,340.25,1.07,25.0,96785.0
2007-07-14 17:00:00+00:00,27.36,51.82,231.0,540.96,79.0,340.65,1.2,58.0,96813.0
2007-07-14 18:00:00+00:00,26.36,54.04,41.0,0.0,41.0,336.25,1.19,101.0,96851.0
2007-07-14 19:00:00+00:00,25.36,56.25,0.0,0.0,0.0,331.85,1.17,144.0,96889.0
2007-07-14 20:00:00+00:00,24.37,58.47,0.0,0.0,0.0,327.45,1.16,187.0,96927.0
2007-07-14 21:00:00+00:00,22.61,64.48,0.0,0.0,0.0,324.75,1.26,194.0,96930.0
2007-07-14 22:00:00+00:00,20.85,70.5,0.0,0.0,0.0,322.05,1.35,201.0,96934.0
2007-07-14 23:00:00+00:00,19.09,76.51,0.0,0.0,0.0,319.35,1.45,207.0,96937.0
2007-07-15 00:00:00+00:00,18.3,78.78,0.0,0.0,0.0,317.98,1.47,204.0,96924.0
2007-07-15 01:00:00+00:00,17.5,81.04,0.0,0.0,0.0,316.62,1.49,202.0,96911.0
2007-07-15 02:00:00+00:00,16.7,83.31,0.0,0.0,0.0,315.25,1.52,199.0,96899.0
2007-07-15 03:00:00+00:00,18.62,80.0,0.0,0.0,0.0,315.73,1.53,192.0,96905.0
2007-07-15 04:00:00+00:00,20.54,76.69,36.0,0.0,36.0,316.22,1.54,185.0,96911.0
2007-07-15 05:00:00+00:00,22.46,73.38,210.0,494.99,79.0,316.7,1.56,179.0,96918.0
2007-07-15 06:00:00+00:00,24.8,63.67,380.0,637.59,108.0,323.57,1.79,172.0,96905.0
2007-07-15 07:00:00+00:00,27.14,53.97,553.0,754.29,117.0,330.43,2.02,166.0,96892.0
2007-07-15 08:00:00+00:00,29.48,44.26,701.0,803.0,132.0,337.3,2.25,160.0,96880.0
2007-07-15 09:00:00+00:00,29.88,40.05,815.0,827.76,145.0,343.33,2.55,164.0,96835.0
2007-07-15 10:00:00+00:00,30.28,35.83,891.0,850.49,148.0,349.37,2.85,169.0,96791.0
2007-07-15 11:00:00+00:00,30.68,31.62,919.0,858.6,149.0,355.4,3.14,174.0,96747.0
2007-07-15 12:00:00+00:00,30.76,30.7,900.0,867.3,139.0,353.57,3.4,176.0,96655.0
2007-07-15 13:00:00+00:00,30.84,29.79,816.0,803.12,160.0,351.73,3.66,179.0,96563.0
2007-07-15 14:00:00+00:00,30.92,28.87,692.0,725.95,170.0,349.9,3.92,181.0,96471.0
2007-07-15 15:00:00+00:00,29.76,37.44,563.0,736.24,128.0,345.43,3.23,179.0,96468.0
2007-07-15 16:00:00+00:00,28.61,46.01,396.0,648.68,110.0,340.97,2.54,177.0,96465.0
2007-07-15 17:00:00+00:00,27.45,54.58,229.0,540.35,78.0,336.5,1.85,175.0,96462.0
2007-07-15 18:00:00+00:00,25.8,57.87,41.0,0.0,41.0,328.58,1.91,179.0,96496.0
2007-07-15 19:00:00+00:00,24.14,61.15,0.0,0.0,0.0,320.67,1.98,183.0,96531.0
2007-07-15 20:00:00+00:00,22.49,64.44,0.0,0.0,0.0,312.75,2.04,187.0,96566.0
2007-07-15 21:00:00+00:00,21.8,64.65,0.0,0.0,0.0,307.7,1.97,192.0,96592.0
2007-07-15 22:00:00+00:00,21.11,64.87,0.0,0.0,0.0,302.65,1.89,197.0,96617.0
2007-07-15 23:00:00+00:00,20.42,65.08,0.0,0.0,0.0,297.6,1.82,202.0,96642.0
2007-07-16 00:00:00+00:00,19.97,67.27,0.0,0.0,0.0,299.92,1.82,204.0,96614.0
2007-07-16 01:00:00+00:00,19.52,69.46,0.0,0.0,0.0,302.23,1.81,206.0,96585.0
2007-07-16 02:00:00+00:00,19.07,71.65,0.0,0.0,0.0,304.55,1.81,208.0,96557.0
2007-07-16 03:00:00+00:00,20.42,71.11,0.0,0.0,0.0,306.32,1.98,207.0,96601.0
2007-07-16 04:00:00+00:00,21.77,70.58,35.0,0.0,35.0,308.08,2.16,207.0,96645.0
2007-07-16 05:00:00+00:00,23.13,70.04,206.0,476.29,81.0,309.85,2.33,206.0,96690.0
2007-07-16 06:00:00+00:00,25.24,62.46,376.0,624.14,111.0,317.68,2.12,208.0,96683.0
2007-07-16 07:00:00+00:00,27.34,54.87,548.0,739.33,122.0,325.52,1.91,211.0,96677.0
2007-07-16 08:00:00+00:00,29.45,47.29,695.0,787.89,138.0,333.35,1.7,213.0,96671.0
2007-07-16 09:00:00+00:00,30.1,42.89,813.0,828.03,144.0,338.4,1.76,204.0,96633.0
2007-07-16 10:00:00+00:00,30.74,38.48,890.0,850.65,148.0,343.45,1.82,196.0,96595.0
2007-07-16 11:00:00+00:00,31.39,34.08,917.0,858.67,148.0,348.5,1.88,187.0,96557.0
2007-07-16 12:00:00+00:00,31.52,31.28,899.0,867.33,139.0,347.82,2.12,191.0,96477.0
2007-07-16 13:00:00+00:00,31.66,28.47,823.0,831.26,145.0,347.13,2.37,195.0,96398.0
2007-07-16 14:00:00+00:00,31.79,25.67,708.0,794.07,138.0,346.45,2.62,198.0,96319.0
2007-07-16 15:00:00+00:00,30.6,32.67,561.0,734.51,128.0,343.22,2.33,193.0,96310.0
2007-07-16 16:00:00+00:00,29.41,39.66,392.0,637.19,112.0,339.98,2.04,187.0,96300.0
2007-07-16 17:00:00+00:00,28.22,46.66,224.0,511.13,82.0,336.75,1.75,182.0,96291.0
2007-07-16 18:00:00+00:00,26.62,49.37,41.0,0.0,41.0,332.0,1.94,186.0,96313.0
2007-07-16 19:00:00+00:00,25.02,52.09,0.0,0.0,0.0,327.25,2.14,191.0,96335.0
2007-07-16 20:00:00+00:00,23.43,54.8,0.0,0.0,0.0,322.5,2.33,195.0,96357.0
2007-07-16 21:00:00+00:00,22.65,56.22,0.0,0.0,0.0,318.37,2.18,199.0,96379.0
2007-07-16 22:00:00+00:00,21.88,57.63,0.0,0.0,0.0,314.23,2.04,203.0,96401.0
2007-07-16 23:00:00+00:00,21.1,59.05,0.0,0.0,0.0,310.1,1.89,207.0,96424.0
2007-07-17 00:00:00+00:00,20.51,60.31,0.0,0.0,0.0,308.15,1.82,213.0,96436.0
2007-07-17 01:00:00+00:00,19.91,61.56,0.0,0.0,0.0,306.2,1.74,218.0,96449.0
2007-07-17 02:00:00+00:00,19.32,62.82,0.0,0.0,0.0,304.25,1.67,224.0,96462.0
2007-07-17 03:00:00+00:00,20.61,62.47,0.0,0.0,0.0,305.65,1.74,226.0,96538.0
2007-07-17 04:00:00+00:00,21.9,62.11,34.0,0.0,34.0,307.05,1.82,229.0,96614.0
2007-07-17 05:00:00+00:00,23.2,61.76,96.0,0.0,96.0,308.45,1.89,231.0,96690.0
2007-07-17 06:00:00+00:00,25.17,56.72,356.0,530.16,132.0,316.3,1.68,259.0,96721.0
2007-07-17 07:00:00+00:00,27.15,51.67,538.0,701.69,135.0,324.15,1.47,286.0,96753.0
2007-07-17 08:00:00+00:00,29.12,46.63,686.0,759.99,150.0,332.0,1.26,313.0,96785.0
2007-07-17 09:00:00+00:00,29.83,44.59,803.0,798.59,159.0,337.67,1.12,272.0,96763.0
2007-07-17 10:00:00+00:00,30.53,42.54,884.0,834.78,157.0,343.33,0.99,230.0,96740.0
2007-07-17 11:00:00+00:00,31.24,40.5,911.0,843.13,157.0,349.0,0.86,189.0,96718.0
2007-07-17 12:00:00+00:00,31.01,40.16,893.0,851.42,148.0,354.75,0.68,170.0,96696.0
2007-07-17 13:00:00+00:00,30.79,39.82,817.0,816.58,152.0,360.5,0.51,152.0,96674.0
2007-07-17 14:00:00+00:00,30.56,39.48,704.0,780.17,145.0,366.25,0.33,133.0,96652.0
2007-07-17 15:00:00+00:00,29.48,43.63,554.0,709.07,137.0,364.73,0.55,115.0,96664.0
2007-07-17 16:00:00+00:00,28.4,47.79,385.0,602.91,121.0,363.22,0.76,97.0,96677.0
2007-07-17 17:00:00+00:00,27.32,51.94,214.0,441.88,92.0,361.7,0.98,80.0,96690.0
2007-07-17 18:00:00+00:00,26.57,55.34,42.0,0.0,42.0,353.58,1.16,94.0,96712.0
2007-07-17 19:00:00+00:00,25.81,58.73,0.0,0.0,0.0,345.47,1.34,109.0,96734.0
2007-07-17 20:00:00+00:00,25.06,62.13,0.0,0.0,0.0,337.35,1.52,123.0,96756.0
2007-07-17 21:00:00+00:00,23.72,62.83,0.0,0.0,0.0,333.62,1.58,148.0,96744.0
2007-07-17 22:00:00+00:00,22.38,63.53,0.0,0.0,0.0,329.88,1.65,173.0,96731.0
2007-07-17 23:00:00+00:00,21.04,64.23,0.0,0.0,0.0,326.15,1.71,197.0,96718.0
2007-07-18 00:00:00+00:00,20.25,70.84,0.0,0.0,0.0,325.22,1.48,208.0,96718.0
2007-07-18 01:00:00+00:00,19.46,77.44,0.0,0.0,0.0,324.28,1.24,219.0,96718.0
2007-07-18 02:00:00+00:00,18.67,84.05,0.0,0.0,0.0,323.35,1.01,230.0,96718.0
2007-07-18 03:00:00+00:00,20.36,82.18,0.0,0.0,0.0,323.92,1.02,227.0,96725.0
2007-07-18 04:00:00+00:00,22.04,80.31,32.0,0.0,32.0,324.48,1.03,224.0,96731.0
2007-07-18 05:00:00+00:00,23.73,78.44,93.0,0.0,93.0,325.05,1.05,221.0,96737.0
2007-07-18 06:00:00+00:00,25.66,71.29,356.0,537.58,130.0,330.7,1.05,218.0,96721.0
2007-07-18 07:00:00+00:00,27.6,64.15,536.0,700.55,135.0,336.35,1.06,215.0,96706.0
2007-07-18 08:00:00+00:00,29.53,57.0,688.0,773.23,144.0,342.0,1.06,212.0,96690.0
2007-07-18 09:00:00+00:00,30.24,53.49,802.0,798.9,159.0,346.27,1.25,222.0,96668.0
2007-07-18 10:00:00+00:00,30.96,49.99,868.0,791.3,180.0,350.53,1.43,232.0,96645.0
2007-07-18 11:00:00+00:00,31.67,46.48,891.0,785.05,190.0,354.8,1.61,243.0,96623.0
2007-07-18 12:00:00+00:00,29.74,52.97,855.0,737.09,211.0,363.07,1.43,277.0,96677.0
2007-07-18 13:00:00+00:00,27.81,59.47,690.0,450.16,324.0,371.33,1.25,310.0,96731.0
2007-07-18 14:00:00+00:00,25.88,65.96,401.0,85.3,340.0,379.6,1.06,344.0,96785.0
2007-07-18 15:00:00+00:00,25.38,69.47,207.0,5.11,204.0,375.67,1.15,353.0,96804.0
2007-07-18 16:00:00+00:00,24.88,72.99,258.0,132.96,200.0,371.73,1.24,1.0,96823.0
2007-07-18 17:00:00+00:00,24.38,76.5,140.0,87.51,116.0,367.8,1.32,9.0,96842.0
2007-07-18 18:00:00+00:00,23.65,81.92,6.0,0.0,6.0,360.72,1.27,349.0,96873.0
2007-07-18 19:00:00+00:00,22.92,87.33,0.0,0.0,0.0,353.63,1.22,330.0,96905.0
2007-07-18 20:00:00+00:00,22.19,92.75,0.0,0.0,0.0,346.55,1.17,310.0,96937.0
2007-07-18 21:00:00+00:00,21.97,93.65,0.0,0.0,0.0,348.92,1.08,347.0,96924.0
2007-07-18 22:00:00+00:00,21.75,94.56,0.0,0.0,0.0,351.28,0.99,23.0,96911.0
2007-07-18 23:00:00+00:00,21.53,95.46,0.0,0.0,0.0,353.65,0.9,60.0,96899.0
2007-07-19 00:00:00+00:00,20.64,95.81,0.0,0.0,0.0,346.35,1.03,70.0,96870.0
2007-07-19 01:00:00+00:00,19.74,96.17,0.0,0.0,0.0,339.05,1.17,80.0,96842.0
2007-07-19 02:00:00+00:00,18.85,96.52,0.0,0.0,0.0,331.75,1.31,90.0,96813.0
2007-07-19 03:00:00+00:00,20.05,95.55,0.0,0.0,0.0,332.57,1.37,98.0,96788.0
2007-07-19 04:00:00+00:00,21.25,94.57,25.0,0.0,25.0,333.38,1.43,107.0,96763.0
2007-07-19 05:00:00+00:00,22.46,93.6,105.0,0.0,105.0,334.2,1.49,116.0,96737.0
2007-07-19 06:00:00+00:00,24.5,84.04,333.0,432.76,152.0,343.08,1.89,130.0,96687.0
2007-07-19 07:00:00+00:00,26.55,74.48,520.0,639.85,155.0,351.97,2.28,144.0,96636.0
2007-07-19 08:00:00+00:00,28.59,64.92,675.0,732.44,161.0,360.85,2.68,158.0,96585.0
2007-07-19 09:00:00+00:00,29.82,57.39,792.0,770.62,173.0,360.32,3.13,167.0,96500.0
2007-07-19 10:00:00+00:00,31.04,49.85,876.0,820.3,164.0,359.78,3.58,177.0,96414.0
2007-07-19 11:00:00+00:00,32.27,42.32,904.0,827.78,166.0,359.25,4.03,187.0,96329.0
2007-07-19 12:00:00+00:00,32.08,44.98,872.0,793.28,180.0,360.88,3.91,196.0,96319.0
2007-07-19 13:00:00+00:00,31.88,47.64,764.0,654.21,233.0,362.52,3.79,204.0,96310.0
2007-07-19 14:00:00+00:00,31.69,50.3,563.0,355.91,309.0,364.15,3.67,213.0,96300.0
2007-07-19 15:00:00+00:00,30.41,59.94,343.0,114.53,276.0,361.65,2.71,243.0,96344.0
2007-07-19 16:00:00+00:00,29.12,69.58,380.0,589.19,124.0,359.15,1.76,273.0,96389.0
2007-07-19 17:00:00+00:00,27.84,79.22,143.0,102.81,115.0,356.65,0.8,302.0,96433.0
2007-07-19 18:00:00+00:00,26.9,81.02,40.0,0.0,40.0,349.45,0.94,298.0,96465.0
2007-07-19 19:00:00+00:00,25.95,82.83,0.0,0.0,0.0,342.25,1.09,295.0,96496.0
2007-07-19 20:00:00+00:00,25.01,84.63,0.0,0.0,0.0,335.05,1.23,291.0,96528.0
2007-07-19 21:00:00+00:00,23.64,87.62,0.0,0.0,0.0,330.67,1.22,267.0,96503.0
2007-07-19 22:00:00+00:00,22.28,90.62,0.0,0.0,0.0,326.28,1.21,243.0,96477.0
2007-07-19 23:00:00+00:00,20.92,93.61,0.0,0.0,0.0,321.9,1.2,220.0,96452.0
2007-07-20 00:00:00+00:00,20.46,94.97,0.0,0.0,0.0,322.63,1.04,223.0,96484.0
2007-07-20 01:00:00+00:00,19.99,96.33,0.0,0.0,0.0,323.37,0.88,226.0,96516.0
2007-07-20 02:00:00+00:00,19.53,97.69,0.0,0.0,0.0,324.1,0.72,230.0,96547.0
2007-07-20 03:00:00+00:00,20.96,96.48,0.0,0.0,0.0,324.03,0.86,215.0,96528.0
2007-07-20 04:00:00+00:00,22.38,95.28,21.0,0.0,21.0,323.97,1.01,201.0,96509.0
2007-07-20 05:00:00+00:00,23.81,94.07,99.0,0.0,99.0,323.9,1.16,186.0,96490.0
2007-07-20 06:00:00+00:00,25.9,83.93,348.0,514.38,134.0,330.62,1.51,183.0,96449.0
2007-07-20 07:00:00+00:00,28.0,73.78,532.0,698.4,135.0,337.33,1.86,180.0,96408.0
2007-07-20 08:00:00+00:00,30.09,63.64,684.0,772.91,143.0,344.05,2.21,177.0,96367.0
2007-07-20 09:00:00+00:00,30.79,55.73,802.0,812.13,151.0,346.58,2.86,185.0,96303.0
2007-07-20 10:00:00+00:00,31.48,47.81,879.0,834.44,156.0,349.12,3.52,193.0,96240.0
2007-07-20 11:00:00+00:00,32.18,39.9,907.0,842.62,157.0,351.65,4.18,200.0,96177.0
2007-07-20 12:00:00+00:00,31.53,40.24,687.0,336.43,394.0,353.98,4.11,204.0,96154.0
2007-07-20 13:00:00+00:00,30.87,40.57,645.0,354.23,358.0,356.32,4.05,209.0,96132.0
2007-07-20 14:00:00+00:00,30.22,40.91,474.0,181.15,345.0,358.65,3.99,213.0,96110.0
2007-07-20 15:00:00+00:00,28.93,53.81,541.0,670.26,150.0,357.53,3.1,235.0,96202.0
2007-07-20 16:00:00+00:00,27.64,66.7,247.0,115.56,197.0,356.42,2.21,257.0,96294.0
2007-07-20 17:00:00+00:00,26.35,79.6,140.0,96.18,114.0,355.3,1.32,279.0,96386.0
2007-07-20 18:00:00+00:00,25.26,83.96,34.0,0.0,34.0,349.2,1.51,291.0,96468.0
2007-07-20 19:00:00+00:00,24.16,88.32,0.0,0.0,0.0,343.1,1.7,303.0,96550.0
2007-07-20 20:00:00+00:00,23.07,92.68,0.0,0.0,0.0,337.0,1.89,316.0,96633.0
2007-07-20 21:00:00+00:00,22.23,94.33,0.0,0.0,0.0,332.82,1.93,321.0,96645.0
2007-07-20 22:00:00+00:00,21.39,95.98,0.0,0.0,0.0,328.63,1.96,326.0,96658.0
2007-07-20 23:00:00+00:00,20.55,97.63,0.0,0.0,0.0,324.45,2.0,332.0,96671.0
2007-07-21 00:00:00+00:00,20.21,96.14,0.0,0.0,0.0,331.73,1.78,343.0,96709.0
2007-07-21 01:00:00+00:00,19.86,94.65,0.0,0.0,0.0,339.02,1.56,355.0,96747.0
2007-07-21 02:00:00+00:00,19.52,93.16,0.0,0.0,0.0,346.3,1.34,6.0,96785.0
2007-07-21 03:00:00+00:00,19.81,91.26,0.0,0.0,0.0,345.62,1.24,15.0,96769.0
2007-07-21 04:00:00+00:00,20.1,89.35,30.0,0.0,30.0,344.93,1.14,25.0,96753.0
2007-07-21 05:00:00+00:00,20.39,87.45,105.0,0.0,105.0,344.25,1.05,34.0,96737.0
2007-07-21 06:00:00+00:00,22.17,78.74,298.0,302.09,173.0,346.32,1.32,71.0,96699.0
2007-07-21 07:00:00+00:00,23.94,70.03,529.0,697.39,134.0,348.38,1.59,108.0,96661.0
2007-07-21 08:00:00+00:00,25.72,61.32,685.0,785.0,137.0,350.45,1.86,145.0,96623.0
2007-07-21 09:00:00+00:00,26.81,57.02,800.0,811.36,151.0,351.83,2.27,156.0,96535.0
2007-07-21 10:00:00+00:00,27.91,52.73,881.0,848.69,147.0,353.22,2.67,167.0,96446.0
2007-07-21 11:00:00+00:00,29.0,48.43,910.0,856.43,149.0,354.6,3.08,179.0,96357.0
2007-07-21 12:00:00+00:00,29.12,53.24,892.0,864.95,140.0,357.33,3.32,178.0,96275.0
2007-07-21 13:00:00+00:00,29.25,58.05,816.0,829.75,145.0,360.07,3.56,178.0,96192.0
2007-07-21 14:00:00+00:00,29.37,62.86,697.0,778.31,144.0,362.8,3.81,177.0,96110.0
2007-07-21 15:00:00+00:00,28.29,70.19,542.0,682.59,145.0,359.2,3.02,172.0,96097.0
2007-07-21 16:00:00+00:00,27.2,77.51,378.0,598.95,120.0,355.6,2.23,166.0,96085.0
2007-07-21 17:00:00+00:00,26.12,84.84,211.0,469.77,85.0,352.0,1.43,160.0,96072.0
2007-07-21 18:00:00+00:00,24.92,87.88,36.0,0.0,36.0,347.23,1.75,163.0,96059.0
2007-07-21 19:00:00+00:00,23.72,90.92,0.0,0.0,0.0,342.47,2.07,165.0,96047.0
2007-07-21 20:00:00+00:00,22.52,93.96,0.0,0.0,0.0,337.7,2.39,167.0,96034.0
2007-07-21 21:00:00+00:00,22.02,94.26,0.0,0.0,0.0,334.15,2.22,174.0,95990.0
2007-07-21 22:00:00+00:00,21.52,94.56,0.0,0.0,0.0,330.6,2.05,180.0,95945.0
2007-07-21 23:00:00+00:00,21.02,94.86,0.0,0.0,0.0,327.05,1.88,186.0,95901.0
2007-07-22 00:00:00+00:00,20.4,94.79,0.0,0.0,0.0,323.97,1.84,213.0,95996.0
2007-07-22 01:00:00+00:00,19.77,94.71,0.0,0.0,0.0,320.88,1.8,240.0,96091.0
2007-07-22 02:00:00+00:00,19.15,94.64,0.0,0.0,0.0,317.8,1.77,267.0,96186.0
2007-07-22 03:00:00+00:00,19.43,93.44,0.0,0.0,0.0,318.45,1.61,288.0,96227.0
2007-07-22 04:00:00+00:00,19.71,92.24,4.0,0.0,4.0,319.1,1.46,310.0,96268.0
2007-07-22 05:00:00+00:00,20.0,91.04,17.0,0.0,17.0,319.75,1.31,332.0,96310.0
2007-07-22 06:00:00+00:00,20.29,87.52,43.0,0.0,43.0,327.9,1.43,327.0,96344.0
2007-07-22 07:00:00+00:00,20.59,83.99,48.0,0.0,48.0,336.05,1.55,322.0,96379.0
2007-07-22 08:00:00+00:00,20.88,80.47,137.0,0.0,137.0,344.2,1.67,317.0,96414.0
2007-07-22 09:00:00+00:00,20.87,76.69,143.0,0.0,143.0,352.85,1.85,316.0,96430.0
2007-07-22 10:00:00+00:00,20.85,72.91,89.0,0.0,89.0,361.5,2.04,315.0,96446.0
2007-07-22 11:00:00+00:00,20.84,69.13,182.0,0.0,182.0,370.15,2.22,314.0,96462.0
2007-07-22 12:00:00+00:00,20.18,66.29,207.0,0.0,207.0,370.62,2.12,327.0,96455.0
2007-07-22 13:00:00+00:00,19.51,63.44,390.0,35.93,361.0,371.08,2.03,341.0,96449.0
2007-07-22 14:00:00+00:00,18.85,60.6,175.0,0.0,175.0,371.55,1.93,355.0,96443.0
2007-07-22 15:00:00+00:00,18.75,61.57,423.0,282.87,259.0,365.22,1.9,360.0,96430.0
2007-07-22 16:00:00+00:00,18.66,62.55,330.0,380.18,167.0,358.88,1.87,4.0,96417.0
2007-07-22 17:00:00+00:00,18.56,63.52,103.0,22.56,97.0,352.55,1.83,9.0,96405.0
2007-07-22 18:00:00+00:00,17.89,66.51,10.0,0.0,10.0,347.57,1.73,18.0,96417.0
